#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.671 eV
  -8.750  0.1093E+01  0.1170E+01
  -8.740  0.1065E+01  0.1180E+01
  -8.730  0.1036E+01  0.1191E+01
  -8.720  0.1005E+01  0.1201E+01
  -8.710  0.9722E+00  0.1210E+01
  -8.700  0.9386E+00  0.1220E+01
  -8.690  0.9044E+00  0.1229E+01
  -8.680  0.8701E+00  0.1237E+01
  -8.670  0.8365E+00  0.1246E+01
  -8.660  0.8043E+00  0.1254E+01
  -8.650  0.7744E+00  0.1262E+01
  -8.640  0.7479E+00  0.1269E+01
  -8.630  0.7258E+00  0.1276E+01
  -8.620  0.7092E+00  0.1283E+01
  -8.610  0.6989E+00  0.1290E+01
  -8.600  0.6958E+00  0.1297E+01
  -8.590  0.7002E+00  0.1304E+01
  -8.580  0.7123E+00  0.1312E+01
  -8.570  0.7318E+00  0.1319E+01
  -8.560  0.7579E+00  0.1326E+01
  -8.550  0.7895E+00  0.1334E+01
  -8.540  0.8249E+00  0.1343E+01
  -8.530  0.8623E+00  0.1351E+01
  -8.520  0.8994E+00  0.1360E+01
  -8.510  0.9339E+00  0.1370E+01
  -8.500  0.9635E+00  0.1379E+01
  -8.490  0.9861E+00  0.1389E+01
  -8.480  0.9999E+00  0.1399E+01
  -8.470  0.1003E+01  0.1409E+01
  -8.460  0.9953E+00  0.1419E+01
  -8.450  0.9755E+00  0.1429E+01
  -8.440  0.9442E+00  0.1438E+01
  -8.430  0.9020E+00  0.1447E+01
  -8.420  0.8502E+00  0.1456E+01
  -8.410  0.7905E+00  0.1464E+01
  -8.400  0.7249E+00  0.1471E+01
  -8.390  0.6559E+00  0.1477E+01
  -8.380  0.5858E+00  0.1483E+01
  -8.370  0.5171E+00  0.1488E+01
  -8.360  0.4522E+00  0.1493E+01
  -8.350  0.3930E+00  0.1497E+01
  -8.340  0.3416E+00  0.1500E+01
  -8.330  0.2994E+00  0.1503E+01
  -8.320  0.2673E+00  0.1506E+01
  -8.310  0.2462E+00  0.1508E+01
  -8.300  0.2362E+00  0.1511E+01
  -8.290  0.2372E+00  0.1513E+01
  -8.280  0.2485E+00  0.1516E+01
  -8.270  0.2691E+00  0.1518E+01
  -8.260  0.2980E+00  0.1521E+01
  -8.250  0.3335E+00  0.1525E+01
  -8.240  0.3741E+00  0.1528E+01
  -8.230  0.4181E+00  0.1533E+01
  -8.220  0.4636E+00  0.1537E+01
  -8.210  0.5091E+00  0.1542E+01
  -8.200  0.5532E+00  0.1548E+01
  -8.190  0.5946E+00  0.1554E+01
  -8.180  0.6324E+00  0.1560E+01
  -8.170  0.6661E+00  0.1567E+01
  -8.160  0.6956E+00  0.1574E+01
  -8.150  0.7212E+00  0.1581E+01
  -8.140  0.7434E+00  0.1588E+01
  -8.130  0.7633E+00  0.1596E+01
  -8.120  0.7821E+00  0.1604E+01
  -8.110  0.8010E+00  0.1612E+01
  -8.100  0.8213E+00  0.1620E+01
  -8.090  0.8444E+00  0.1629E+01
  -8.080  0.8711E+00  0.1637E+01
  -8.070  0.9020E+00  0.1646E+01
  -8.060  0.9374E+00  0.1656E+01
  -8.050  0.9768E+00  0.1665E+01
  -8.040  0.1019E+01  0.1676E+01
  -8.030  0.1064E+01  0.1686E+01
  -8.020  0.1108E+01  0.1697E+01
  -8.010  0.1151E+01  0.1709E+01
  -8.000  0.1189E+01  0.1721E+01
  -7.990  0.1220E+01  0.1733E+01
  -7.980  0.1242E+01  0.1745E+01
  -7.970  0.1253E+01  0.1758E+01
  -7.960  0.1251E+01  0.1770E+01
  -7.950  0.1235E+01  0.1783E+01
  -7.940  0.1205E+01  0.1795E+01
  -7.930  0.1160E+01  0.1806E+01
  -7.920  0.1102E+01  0.1817E+01
  -7.910  0.1032E+01  0.1828E+01
  -7.900  0.9516E+00  0.1837E+01
  -7.890  0.8638E+00  0.1846E+01
  -7.880  0.7713E+00  0.1854E+01
  -7.870  0.6770E+00  0.1860E+01
  -7.860  0.5840E+00  0.1866E+01
  -7.850  0.4953E+00  0.1871E+01
  -7.840  0.4134E+00  0.1875E+01
  -7.830  0.3405E+00  0.1879E+01
  -7.820  0.2784E+00  0.1881E+01
  -7.810  0.2284E+00  0.1884E+01
  -7.800  0.1909E+00  0.1886E+01
  -7.790  0.1661E+00  0.1887E+01
  -7.780  0.1533E+00  0.1889E+01
  -7.770  0.1516E+00  0.1890E+01
  -7.760  0.1596E+00  0.1892E+01
  -7.750  0.1754E+00  0.1894E+01
  -7.740  0.1971E+00  0.1896E+01
  -7.730  0.2228E+00  0.1898E+01
  -7.720  0.2504E+00  0.1900E+01
  -7.710  0.2783E+00  0.1903E+01
  -7.700  0.3047E+00  0.1906E+01
  -7.690  0.3284E+00  0.1910E+01
  -7.680  0.3487E+00  0.1913E+01
  -7.670  0.3651E+00  0.1917E+01
  -7.660  0.3776E+00  0.1920E+01
  -7.650  0.3865E+00  0.1924E+01
  -7.640  0.3927E+00  0.1928E+01
  -7.630  0.3972E+00  0.1932E+01
  -7.620  0.4013E+00  0.1936E+01
  -7.610  0.4063E+00  0.1940E+01
  -7.600  0.4136E+00  0.1944E+01
  -7.590  0.4244E+00  0.1949E+01
  -7.580  0.4399E+00  0.1953E+01
  -7.570  0.4608E+00  0.1958E+01
  -7.560  0.4876E+00  0.1963E+01
  -7.550  0.5205E+00  0.1968E+01
  -7.540  0.5590E+00  0.1973E+01
  -7.530  0.6026E+00  0.1979E+01
  -7.520  0.6503E+00  0.1986E+01
  -7.510  0.7006E+00  0.1993E+01
  -7.500  0.7523E+00  0.2000E+01
  -7.490  0.8035E+00  0.2008E+01
  -7.480  0.8528E+00  0.2017E+01
  -7.470  0.8986E+00  0.2026E+01
  -7.460  0.9396E+00  0.2035E+01
  -7.450  0.9744E+00  0.2045E+01
  -7.440  0.1002E+01  0.2055E+01
  -7.430  0.1023E+01  0.2065E+01
  -7.420  0.1036E+01  0.2076E+01
  -7.410  0.1041E+01  0.2086E+01
  -7.400  0.1038E+01  0.2096E+01
  -7.390  0.1029E+01  0.2107E+01
  -7.380  0.1014E+01  0.2117E+01
  -7.370  0.9940E+00  0.2127E+01
  -7.360  0.9695E+00  0.2137E+01
  -7.350  0.9418E+00  0.2146E+01
  -7.340  0.9117E+00  0.2155E+01
  -7.330  0.8802E+00  0.2164E+01
  -7.320  0.8479E+00  0.2172E+01
  -7.310  0.8156E+00  0.2181E+01
  -7.300  0.7837E+00  0.2188E+01
  -7.290  0.7527E+00  0.2196E+01
  -7.280  0.7229E+00  0.2203E+01
  -7.270  0.6945E+00  0.2210E+01
  -7.260  0.6677E+00  0.2217E+01
  -7.250  0.6425E+00  0.2223E+01
  -7.240  0.6190E+00  0.2229E+01
  -7.230  0.5972E+00  0.2235E+01
  -7.220  0.5769E+00  0.2241E+01
  -7.210  0.5583E+00  0.2247E+01
  -7.200  0.5411E+00  0.2252E+01
  -7.190  0.5255E+00  0.2257E+01
  -7.180  0.5112E+00  0.2262E+01
  -7.170  0.4983E+00  0.2267E+01
  -7.160  0.4866E+00  0.2272E+01
  -7.150  0.4762E+00  0.2277E+01
  -7.140  0.4669E+00  0.2282E+01
  -7.130  0.4586E+00  0.2286E+01
  -7.120  0.4511E+00  0.2291E+01
  -7.110  0.4442E+00  0.2295E+01
  -7.100  0.4377E+00  0.2300E+01
  -7.090  0.4311E+00  0.2304E+01
  -7.080  0.4243E+00  0.2308E+01
  -7.070  0.4169E+00  0.2312E+01
  -7.060  0.4088E+00  0.2316E+01
  -7.050  0.3997E+00  0.2320E+01
  -7.040  0.3895E+00  0.2324E+01
  -7.030  0.3785E+00  0.2328E+01
  -7.020  0.3669E+00  0.2332E+01
  -7.010  0.3551E+00  0.2335E+01
  -7.000  0.3437E+00  0.2339E+01
  -6.990  0.3336E+00  0.2342E+01
  -6.980  0.3257E+00  0.2345E+01
  -6.970  0.3210E+00  0.2349E+01
  -6.960  0.3204E+00  0.2352E+01
  -6.950  0.3250E+00  0.2355E+01
  -6.940  0.3355E+00  0.2358E+01
  -6.930  0.3527E+00  0.2362E+01
  -6.920  0.3770E+00  0.2366E+01
  -6.910  0.4084E+00  0.2370E+01
  -6.900  0.4468E+00  0.2374E+01
  -6.890  0.4917E+00  0.2379E+01
  -6.880  0.5421E+00  0.2385E+01
  -6.870  0.5970E+00  0.2391E+01
  -6.860  0.6550E+00  0.2397E+01
  -6.850  0.7143E+00  0.2404E+01
  -6.840  0.7732E+00  0.2412E+01
  -6.830  0.8299E+00  0.2420E+01
  -6.820  0.8825E+00  0.2429E+01
